County,D0,D1,D2,D3,D4,FIPS,MapDate,MapYear,None,State,StatisticFormatID,ValidEnd,ValidStart
"El Dorado County","15.75",0,0,0,0,6017,20181016,2018,"84.25",CA,2,"10/22/18","10/16/18"
"El Dorado County","15.75",0,0,0,0,6017,20181009,2018,"84.25",CA,2,"10/15/18","10/9/18"
"El Dorado County","15.75",0,0,0,0,6017,20181002,2018,"84.25",CA,2,"10/8/18","10/2/18"
"El Dorado County","15.75",0,0,0,0,6017,20180925,2018,"84.25",CA,2,"10/1/18","9/25/18"
"El Dorado County","15.75",0,0,0,0,6017,20180918,2018,"84.25",CA,2,"9/24/18","9/18/18"
"El Dorado County","15.75",0,0,0,0,6017,20180911,2018,"84.25",CA,2,"9/17/18","9/11/18"
"El Dorado County","15.75",0,0,0,0,6017,20180904,2018,"84.25",CA,2,"9/10/18","9/4/18"
"El Dorado County","15.75",0,0,0,0,6017,20180828,2018,"84.25",CA,2,"9/3/18","8/28/18"
"El Dorado County","15.75",0,0,0,0,6017,20180821,2018,"84.25",CA,2,"8/27/18","8/21/18"
"El Dorado County","15.71",0,0,0,0,6017,20180814,2018,"84.29",CA,2,"8/20/18","8/14/18"
"El Dorado County","15.71",0,0,0,0,6017,20180807,2018,"84.29",CA,2,"8/13/18","8/7/18"
"El Dorado County","15.71",0,0,0,0,6017,20180731,2018,"84.29",CA,2,"8/6/18","7/31/18"
"El Dorado County","15.68",0,0,0,0,6017,20180724,2018,"84.32",CA,2,"7/30/18","7/24/18"
"El Dorado County","15.68",0,0,0,0,6017,20180717,2018,"84.32",CA,2,"7/23/18","7/17/18"
"El Dorado County","15.68",0,0,0,0,6017,20180710,2018,"84.32",CA,2,"7/16/18","7/10/18"
"El Dorado County","15.69",0,0,0,0,6017,20180703,2018,"84.31",CA,2,"7/9/18","7/3/18"
"El Dorado County","15.62",0,0,0,0,6017,20180626,2018,"84.38",CA,2,"7/2/18","6/26/18"
"El Dorado County",0,0,0,0,0,6017,20180619,2018,100,CA,2,"6/25/18","6/19/18"
"El Dorado County",0,0,0,0,0,6017,20180612,2018,100,CA,2,"6/18/18","6/12/18"
"El Dorado County",0,0,0,0,0,6017,20180605,2018,100,CA,2,"6/11/18","6/5/18"
"El Dorado County",0,0,0,0,0,6017,20180529,2018,100,CA,2,"6/4/18","5/29/18"
"El Dorado County",0,0,0,0,0,6017,20180522,2018,100,CA,2,"5/28/18","5/22/18"
"El Dorado County",0,0,0,0,0,6017,20180515,2018,100,CA,2,"5/21/18","5/15/18"
"El Dorado County",0,0,0,0,0,6017,20180508,2018,100,CA,2,"5/14/18","5/8/18"
"El Dorado County",0,0,0,0,0,6017,20180501,2018,100,CA,2,"5/7/18","5/1/18"
"El Dorado County",0,0,0,0,0,6017,20180424,2018,100,CA,2,"4/30/18","4/24/18"
"El Dorado County",0,0,0,0,0,6017,20180417,2018,100,CA,2,"4/23/18","4/17/18"
"El Dorado County",0,0,0,0,0,6017,20180410,2018,100,CA,2,"4/16/18","4/10/18"
"El Dorado County",0,0,0,0,0,6017,20180403,2018,100,CA,2,"4/9/18","4/3/18"
"El Dorado County",0,0,0,0,0,6017,20180327,2018,100,CA,2,"4/2/18","3/27/18"
"El Dorado County",100,0,0,0,0,6017,20180320,2018,0,CA,2,"3/26/18","3/20/18"
"El Dorado County",100,0,0,0,0,6017,20180313,2018,0,CA,2,"3/19/18","3/13/18"
"El Dorado County",100,0,0,0,0,6017,20180306,2018,0,CA,2,"3/12/18","3/6/18"
"El Dorado County",100,0,0,0,0,6017,20180227,2018,0,CA,2,"3/5/18","2/27/18"
"El Dorado County",100,0,0,0,0,6017,20180220,2018,0,CA,2,"2/26/18","2/20/18"
"El Dorado County","52.67",0,0,0,0,6017,20180213,2018,"47.33",CA,2,"2/19/18","2/13/18"
"El Dorado County","53.13",0,0,0,0,6017,20180206,2018,"46.87",CA,2,"2/12/18","2/6/18"
"El Dorado County","54.1",0,0,0,0,6017,20180130,2018,"45.9",CA,2,"2/5/18","1/30/18"
"El Dorado County",0,0,0,0,0,6017,20180123,2018,100,CA,2,"1/29/18","1/23/18"
"El Dorado County",0,0,0,0,0,6017,20180116,2018,100,CA,2,"1/22/18","1/16/18"
"El Dorado County",0,0,0,0,0,6017,20180109,2018,100,CA,2,"1/15/18","1/9/18"
"El Dorado County",0,0,0,0,0,6017,20180102,2018,100,CA,2,"1/8/18","1/2/18"
"El Dorado County",0,0,0,0,0,6017,20171226,2017,100,CA,2,"1/1/18","12/26/17"
"Fresno County","28.02","47.19",0,0,0,6019,20181225,2018,"24.79",CA,2,"12/31/18","12/25/18"
"Fresno County","28.02","47.19",0,0,0,6019,20181218,2018,"24.79",CA,2,"12/24/18","12/18/18"
"Fresno County","28.02","47.19",0,0,0,6019,20181211,2018,"24.79",CA,2,"12/17/18","12/11/18"
"Fresno County","28.02","47.19",0,0,0,6019,20181204,2018,"24.79",CA,2,"12/10/18","12/4/18"
"Fresno County","52.81","47.19",0,0,0,6019,20181127,2018,0,CA,2,"12/3/18","11/27/18"
"Fresno County","52.81","47.19",0,0,0,6019,20181120,2018,0,CA,2,"11/26/18","11/20/18"
"Fresno County","56.43","43.57",0,0,0,6019,20181113,2018,0,CA,2,"11/19/18","11/13/18"
"Fresno County","56.43","43.57",0,0,0,6019,20181106,2018,0,CA,2,"11/12/18","11/6/18"
"Fresno County","27.98","43.57",0,0,0,6019,20181030,2018,"28.45",CA,2,"11/5/18","10/30/18"
"Fresno County","27.98","43.57",0,0,0,6019,20181023,2018,"28.45",CA,2,"10/29/18","10/23/18"
"Fresno County","27.98","43.57",0,0,0,6019,20181016,2018,"28.45",CA,2,"10/22/18","10/16/18"
"Fresno County","27.98","43.57",0,0,0,6019,20181009,2018,"28.45",CA,2,"10/15/18","10/9/18"
"Fresno County","48.9","43.57",0,0,0,6019,20181002,2018,"7.53",CA,2,"10/8/18","10/2/18"
"Fresno County","48.9","43.57",0,0,0,6019,20180925,2018,"7.53",CA,2,"10/1/18","9/25/18"
"Fresno County","48.9","43.57",0,0,0,6019,20180918,2018,"7.53",CA,2,"9/24/18","9/18/18"
"Fresno County","48.9","43.57",0,0,0,6019,20180911,2018,"7.53",CA,2,"9/17/18","9/11/18"
"Fresno County","48.9","43.57",0,0,0,6019,20180904,2018,"7.53",CA,2,"9/10/18","9/4/18"
"Fresno County","48.9","43.57",0,0,0,6019,20180828,2018,"7.53",CA,2,"9/3/18","8/28/18"
"Fresno County","48.9","43.57",0,0,0,6019,20180821,2018,"7.53",CA,2,"8/27/18","8/21/18"
"Fresno County","48.91","43.57",0,0,0,6019,20180814,2018,"7.52",CA,2,"8/20/18","8/14/18"
"Fresno County","48.91","43.57",0,0,0,6019,20180807,2018,"7.52",CA,2,"8/13/18","8/7/18"
"Fresno County","48.91","43.57",0,0,0,6019,20180731,2018,"7.52",CA,2,"8/6/18","7/31/18"
"Fresno County","49.46","43.27",0,0,0,6019,20180724,2018,"7.28",CA,2,"7/30/18","7/24/18"
"Fresno County","49.56","43.16",0,0,0,6019,20180717,2018,"7.28",CA,2,"7/23/18","7/17/18"
"Fresno County","49.63","43.09",0,0,0,6019,20180710,2018,"7.28",CA,2,"7/16/18","7/10/18"
"Fresno County","49.47","43.25",0,0,0,6019,20180703,2018,"7.28",CA,2,"7/9/18","7/3/18"
"Fresno County","49.51","43.25",0,0,0,6019,20180626,2018,"7.24",CA,2,"7/2/18","6/26/18"
"Fresno County","49.51","43.25",0,0,0,6019,20180619,2018,"7.24",CA,2,"6/25/18","6/19/18"
"Fresno County","49.44","43.25",0,0,0,6019,20180612,2018,"7.31",CA,2,"6/18/18","6/12/18"
"Fresno County","49.57","43.12",0,0,0,6019,20180605,2018,"7.31",CA,2,"6/11/18","6/5/18"
"Fresno County","49.57","43.12",0,0,0,6019,20180529,2018,"7.31",CA,2,"6/4/18","5/29/18"
"Fresno County","49.57","43.12",0,0,0,6019,20180522,2018,"7.31",CA,2,"5/28/18","5/22/18"
"Fresno County","49.47","43.38",0,0,0,6019,20180515,2018,"7.15",CA,2,"5/21/18","5/15/18"
"Fresno County","49.68","43.2",0,0,0,6019,20180508,2018,"7.12",CA,2,"5/14/18","5/8/18"
"Fresno County","49.18","43.2",0,0,0,6019,20180501,2018,"7.62",CA,2,"5/7/18","5/1/18"
"Fresno County","49.18","43.2",0,0,0,6019,20180424,2018,"7.62",CA,2,"4/30/18","4/24/18"
"Fresno County","49.18","43.2",0,0,0,6019,20180417,2018,"7.62",CA,2,"4/23/18","4/17/18"
"Fresno County","49.18","43.2",0,0,0,6019,20180410,2018,"7.62",CA,2,"4/16/18","4/10/18"
"Fresno County","30.1","69.9",0,0,0,6019,20180403,2018,0,CA,2,"4/9/18","4/3/18"
"Fresno County","30.29","69.71",0,0,0,6019,20180327,2018,0,CA,2,"4/2/18","3/27/18"
"Fresno County","3.86","36.65","59.49",0,0,6019,20180320,2018,0,CA,2,"3/26/18","3/20/18"
"Fresno County","3.86","36.65","59.49",0,0,6019,20180313,2018,0,CA,2,"3/19/18","3/13/18"
"Fresno County","2.27","35.59","62.13",0,0,6019,20180306,2018,0,CA,2,"3/12/18","3/6/18"
"Fresno County","2.27","35.59","62.13",0,0,6019,20180227,2018,0,CA,2,"3/5/18","2/27/18"
"Fresno County","2.27","35.59","62.13",0,0,6019,20180220,2018,0,CA,2,"2/26/18","2/20/18"
"Fresno County","2.27","35.59","62.13",0,0,6019,20180213,2018,0,CA,2,"2/19/18","2/13/18"
"Fresno County","2.12","97.88",0,0,0,6019,20180206,2018,0,CA,2,"2/12/18","2/6/18"
"Fresno County","7.73","92.27",0,0,0,6019,20180130,2018,0,CA,2,"2/5/18","1/30/18"
"Fresno County","98.58",0,0,0,0,6019,20180123,2018,"1.42",CA,2,"1/29/18","1/23/18"
"Fresno County","51.72",0,0,0,0,6019,20180116,2018,"48.28",CA,2,"1/22/18","1/16/18"
"Fresno County","51.7",0,0,0,0,6019,20180109,2018,"48.3",CA,2,"1/15/18","1/9/18"
"Fresno County","51.7",0,0,0,0,6019,20180102,2018,"48.3",CA,2,"1/8/18","1/2/18"
"Fresno County","51.7",0,0,0,0,6019,20171226,2017,"48.3",CA,2,"1/1/18","12/26/17"
"Glenn County","38.56","61.44",0,0,0,6021,20181225,2018,0,CA,2,"12/31/18","12/25/18"
"Glenn County","38.56","61.44",0,0,0,6021,20181218,2018,0,CA,2,"12/24/18","12/18/18"
"Glenn County","38.56","61.44",0,0,0,6021,20181211,2018,0,CA,2,"12/17/18","12/11/18"
"Glenn County",0,100,0,0,0,6021,20181204,2018,0,CA,2,"12/10/18","12/4/18"
"Glenn County",0,100,0,0,0,6021,20181127,2018,0,CA,2,"12/3/18","11/27/18"
"Glenn County",0,100,0,0,0,6021,20181120,2018,0,CA,2,"11/26/18","11/20/18"
"Glenn County",0,100,0,0,0,6021,20181113,2018,0,CA,2,"11/19/18","11/13/18"
"Glenn County","26.97","73.03",0,0,0,6021,20181106,2018,0,CA,2,"11/12/18","11/6/18"
"Glenn County","27.42","72.58",0,0,0,6021,20181030,2018,0,CA,2,"11/5/18","10/30/18"
"Glenn County","27.42","72.58",0,0,0,6021,20181023,2018,0,CA,2,"10/29/18","10/23/18"
"Glenn County","27.42","72.58",0,0,0,6021,20181016,2018,0,CA,2,"10/22/18","10/16/18"
"Glenn County","27.42","72.58",0,0,0,6021,20181009,2018,0,CA,2,"10/15/18","10/9/18"
"Glenn County","27.42","72.58",0,0,0,6021,20181002,2018,0,CA,2,"10/8/18","10/2/18"
"Glenn County","27.42","72.58",0,0,0,6021,20180925,2018,0,CA,2,"10/1/18","9/25/18"
"Glenn County","27.42","72.58",0,0,0,6021,20180918,2018,0,CA,2,"9/24/18","9/18/18"
"Glenn County","27.42","72.58",0,0,0,6021,20180911,2018,0,CA,2,"9/17/18","9/11/18"
"Glenn County","27.42","72.58",0,0,0,6021,20180904,2018,0,CA,2,"9/10/18","9/4/18"
"Glenn County","27.42","72.58",0,0,0,6021,20180828,2018,0,CA,2,"9/3/18","8/28/18"
"Glenn County","27.42","72.58",0,0,0,6021,20180821,2018,0,CA,2,"8/27/18","8/21/18"
"Glenn County","27.42","72.58",0,0,0,6021,20180814,2018,0,CA,2,"8/20/18","8/14/18"
"Glenn County","27.42","72.58",0,0,0,6021,20180807,2018,0,CA,2,"8/13/18","8/7/18"
"Glenn County","27.42","72.58",0,0,0,6021,20180731,2018,0,CA,2,"8/6/18","7/31/18"
"Glenn County","27.94","72.06",0,0,0,6021,20180724,2018,0,CA,2,"7/30/18","7/24/18"
"Glenn County","27.94","72.06",0,0,0,6021,20180717,2018,0,CA,2,"7/23/18","7/17/18"
"Glenn County","27.94","72.06",0,0,0,6021,20180710,2018,0,CA,2,"7/16/18","7/10/18"
